text,label
"sebuah konten yang memuat tautan pendaftaran bantuan dari presiden prabowo subianto 2025, beredar facebook. tautan tersebut beralamat ke saluran telegram konten itu disertai video presiden prabowo subianto bersama menteri keuangan, sri mulyani. terdengar audio mirip prabowo yang menjelaskan tentang subsidi untuk masyarakat miskin. besar bantuan diklaim sebesar rp20 juta untuk biaya sekolah, rp35 juta untuk biaya kuliah, modal usaha sebesar rp85 juta, dan membayar hutang rp55 juta. benarkah ini tautan pendaftaran bantuan prabowo untuk biaya kuliah, sekolah, modal usaha, dan bayar hutang",hoax
"sebuah video beredar di facebook arsip dan youtube yang diklaim kondisi fasilitas nuklir fordow, iran, yang diserang oleh amerika serikat pada 22 juni 2025. video itu memperlihatkan sejumlah fragmen terowongan dan bangunan di bawah tanah. pengunggah video mengatakan, fasilitas tersebut dibangun oleh iran secara rahasia di kedalaman 60 sampai 100 meter. namun, benarkah video itu memperlihatkan kondisi fasilitas nuklir iran di bawah tanah",hoax
"karena serangan balasan iran, ben gvir berantem dengan amir bar lev. menteri keamanan internal rezim zionis israel itamar ben gvir adu mulut dengan amir bar lev tentang serangan balasan iran. mengapa anda memprovokasi iran kita tidak menyadari kekuatan dan kemampuan rudal iran,",hoax
"rekrutmen 2025 badan perencanaan pembangunan nasional untuk smp sma smk d3 d4 berita terkini kualifikasi pria dan wanita, pendidikan minimal smp sma smk d3 d4 s1 sederajat ... tidak pernah menggunakan narkoba psikotropika dan lainnya bersedia bekerja shift mampu bekerjasama dalam tim penempatan bisa pilih gaji perbulan 5.000.000 s d 12.000.000 proses pendaftaran tidak dipungut biaya apapun",hoax
"mantan presiden as barack obama mengumumkan akan maju kembali menjadi calon presiden amerika 2028 melawan donald trump akan mengakhiri kejahatan trump bagi rakyat amerika yang dukungannya belum saya peroleh, saya mungkin belum memenangkan suara anda, tetapi saya mendengar suara anda, saya butuh bantuan anda, dan saya juga akan menjadi presiden anda",hoax
"tirto.id nama thomas trikasih lembong, atau yang lebih dikenal dengan tom lembong, belakangan ini kembali menjadi perhatian publik. hal ini terkait dengan kasus dugaan impor gula yang turut menyeret nama mantan menteri perdagangan republik indonesia periode 2015 2016 tersebut. sebagaimana yang dilaporkan tirto, tom lembong didakwa merugikan keuangan negara sebesar rp578,1 miliar, antara lain, karena menerbitkan surat pengakuan impor atau persetujuan impor gula kristal mentah periode 2015 2016 kepada 10 perusahaan tanpa didasarkan rapat koordinasi antarkementerian, serta tanpa disertai rekomendasi dari kementerian perindustrian. inline3 img margin 20px auto max width 300px important gpt inline3 passback text align center periksa fakta hoaks video tom lembong dinyatakan bebas oleh pengadilan. inline4 img max width 300px important margin 20px auto gpt inline4 passback text align center",hoax
tonton sampai akhir. momen kreator ini mengalami kecelakaan karna keasikan live,hoax
"presiden prabowo resmikan sim berlaku seumur hidup kini tak perlu lagi repot perpanjang sim setiap 5 tahun. dengan kebijakan baru dari presiden prabowo, sim cukup dibuat 1x dan berlaku seumur hidup. satu langkah nyata menuju pelayanan publik yang lebih efisien dan berpihak pada rakyat simseumurhidup prabowopresiden revolusipelayananpublik prabowokerjanyata pelayanantanparibet indonesiamaju birokrasibersih simtanpaperpanjangan",hoax
"sebuah unggahan video yang beredar di media sosial diklaim menampilkan momen ketika mantan menteri perdagangan thomas trikasih lembong atau tom lembong dinyatakan bebas. sebagai konteks, tom lembong ditetapkan sebagai terdakwa kasus dugaan korupsi impor gula di kementerian perdagangan kemendag pada 2015. kompas.id, dalam dakwaannya jaksa mempermasalahkan tindakan tom lembong menerbitkan 21 surat persetujuan impor gula kristal mentah yang diolah menjadi gula kristal putih kepada perusahaan yang tidak berhak, yakni perusahaan swasta penghasil gula rafinasi. video yang diklaim menampilkan momen tom lembong dinyatakan bebas salah satunya dibagikan akun facebook ini. akun tersebut membagikan video tom lembong bersama istrinya memasuki sebuah ruangan. kemudian, tom lembong melepas rompi tahanan kejagung yang ia pakai. narasi dalam video yakni sebagai berikut tom lembongbebas alhamdulillah akun facebook tangkapan layar facebook video yang diklaim menampilkan momen ketika tom lembong bebaspenelusuran kompas.id, ketua majelis hakim pengadilan tipikor jakarta, dennie arsan fatrika, menyatakan sidang putusan terhadap tom lembong baru akan dilakukan pada jumat pekan ini 18 7 2025 . saat membacakan duplik di pengadilan tipikor jakarta pada senin 14 7 2025 , tom lembong menyebut perlu adanya masa tenang sebelum putusan. menurut tom, hal itu untuk menjaga obyektivitas dan kejernihan pikiran. tom lembong berharap majelis hakim bisa fokus kepada fakta, realita, dan logika sehingga putusannya bisa menegakkan keadilan. video itu adalah momen ketika tom lembong didampingi istri maria franciska wihardja memasuki ruangan untuk mengikuti sidang pembacaan tuntutan di pengadilan tipikor, jakarta, jumat 4 7 2025 . dalam sidang tersebut jaksa penuntut umum jpu menuntut tom lembong dengan hukuman tujuh tahun penjara dan denda rp 750 juta subsider enam bulan kurungan.",hoax
"sebuah video yang beredar luas di media sosial mengeklaim gubernur jawa barat dedi mulyadi menawarkan program bantuan rp 50 juta melalui facebook. vidoe yang diklaim menampilkan dedi mulyadi menawarkan program bantuan rp 50 juta melalui facebook, salah satunya dibagikan akun facebook ini. dalam video, dedi mengatakan, bagi masyarakat yang ingin mendapat bantuan diminta menghubunginya lewat facebook messenger. narasi dalam unggahan yakni sebagai berikut semoga bisa bermanfaat. saya akan berbagi 50 juta kepada semua yang membutuhkan melalui program ini akun facebook tangkapan layar facebook video yang diklaim menampilkan dedi mulyadi menjanjikan bantuan rp 50 juta",hoax
"dedi mulyadi hanya kaum radikal yang meragukan ijazah pak jokowi, tangkap dan penjarakan orang orang yang menyebar fitnah kepada presiden ke 7 indonesia dengan pernyataan ini, dedi mulyadi memastikan bahwa dia sama dengan jokowi , pernyataan radikal yang di maksud adalah untuk umat islam",hoax
"seorang ibu rumah tangga irt menjadi korban pembegalan di jalan ra basyid, kecamatan tanjung senang, bandar lampung pada minggu 13 7 2025 sekitar pukul 08.00 wib. di media sosial, beredar video menampilkan irt tersebut telentang di pinggir jalan, dengan kepalanya bersimbah darah. ia disebut ditembak di bagian kepala. video irt ditembak begal di bandar lampung disebarkan oleh akun facebook ini, ini, ini, ini, ini, dan ini. tampak seorang perempuan memakai daster hijau khaki tergeletak di trotoar. di tangan kirinya terdapat kresek merah dan bagian belakang kepalanya terlihat berdarah. berikut narasi yang ditulis salah satu akun pada minggu 13 7 2025 ibuk ibuk di tembak begal dibagian dikepala di depan spbu jl.untung suropati smp 20 balam pukul 08.00,,..semoga almarhumah cepat ketemu sama keluarga nya",hoax
"di media sosial beredar unggahan dengan narasi yang mengeklaim selebritas raffi ahmad dilarikan ke rumah sakit pada 12 juli 2025. narasi yang mengeklaim raffi ahmad dilarikan ke rumah sakit salah satunya dibagikan akun facebook ini, ini, ini, dan ini pada 12 juli 2025. akun tersebut membagikan beberapa foto dan disertai narasi sebagai berikut innalillahi kondisi terkini raffi ahmad keluarga tangis pecah.. usai dilarikan ke rumah sakit, wajah pucat tangan di impus hingga......selengkapnyasumber liputan6 sctv akun facebook tangkapan layar facebook narasi yang mengeklaim raffi ahmad dilarikan ke rumah sakit pada 12 juli 2025penelusuran di akun instagram nya, pada 12 juli 2025 raffi jutsru mengunggah momen ketika ia dan beberapa artis yang tergabung dalam the dudas sedang touring menggunakan motor di wilayah jawa tangah. penelusuran lebih lanjut menemukan foto raffi terbaring di rumah sakit bersumber dari unggahan video di akun instagram nya pada 3 september 2024. unggahan itu adalah momen ketika raffi menjalani terapi digital subtraction angiography dsa di rumah sakit pusat angkatan darat rspad gatot soebroto, jakarta pusat. terapi itu ditangani oleh mantan menkes terawan agus putranto. namun, setelah dibuka tautan justru mengarah ke e commerce dan toko sepatu.",hoax
sebuah akun tiktok arsip dan facebook mengunggah video kendaraan tempur membawa senjata nuklir berbendera iran pada 4 juli 2025. video itu diklaim bahwa iran memamerkan rudal terbesar di dunia dengan jarak tempuh antar benua. video itu memperlihatkan parade kendaraan tempur membawa rudal ukuran raksasa yang berdiri tegak. iring iringan ditonton oleh sejumlah warga yang berjubel di pinggir jalan sambil melambaikan bendera hijau putih merah.,hoax
"pernyataan ini terdengar gila. tapi setelah anda tahu kebenarannya, anda akan paham mengapa... inline4 img max width 300px important margin 20px auto gpt inline4 passback text align center obat obatan bukan untuk menyembuhkan. tapi untuk membuat anda tergantung seumur hidup. saya sudah menyelidiki siapa yang ada di baliknya dan jawabannya akan mengejutkan anda. tonton video ini sebelum dihapus, dan cari tahu bagaimana lebih dari 60.000 warga indonesia berhasil mengembalikan tekanan darah mereka ke 120 90 tanpa bahan kimia ,",hoax
"tirto.id informasi mengenai bantuan sosial bansos masih menjadi topik yang banyak dicari oleh masyarakat di media sosial. sayangnya, informasi mengenai bansos yang beredar tidak semuanya bisa dipertanggungjawabkan kebenarannya. beberapa informasi soal bansos yang beredar di media sosial bahkan mengandung unsur penipuan. salah satu bansos yang disalurkan ke masyarakat adalah program indonesia pintar pip . pip dirancang untuk membantu anak anak usia sekolah dari keluarga miskin rentan miskin prioritas mendapatkan layanan pendidikan sampai tamat pendidikan menengah. momen penyaluran pip semacam ini biasanya jadi kesempatan bagi pihak tak bertanggung jawab untuk menyebarkan narasi narasi miring disertai tautan bodong. inline3 img margin 20px auto max width 300px important gpt inline3 passback text align center inline4 img max width 300px important margin 20px auto gpt inline4 passback text align center untuk siswa jenjang sd misalnya, diklaim akan mendapatkan pip sebesar rp450 ribu per tahun, siswa smp sebesar rp750 ribu per tahun, dan tingkat sma mendapatkan rp1,8 juta per tahun. apabila ingin mendapatkan dan mencairkan bantuan itu, masyarakat diminta mendaftarkan diri pada tautan yang disediakan dengan memasukkan nomor telepon yang terhubung dengan aplikasi telegram. periksa fakta hoaks tautan pendaftaran pip juli 2025. lalu, bagaimana kebenarannya",hoax
"presiden prabowo subianto secara resmi mengutus wapres gibran ke pedalaman papua untuk tugas perdamaian. menurut informasi, wapres gibran akan mengutarakan ide idenya yang brilian di papua dan hanya ditemani pengawal paspampres satu orang tanpa dibekali persenjataan karena hanya gibran satu satunya yang dipercayakan bisa mendamaikan kkb gibran di tugas kan di papua gibranwakilpresiden ri papua",hoax
m ningg4l di jam 4 subuh dunia hiburan berduka detik detik artis 4lshad ahmad kritis di rumah sakit sebab di t rk4m h4rimav terakhir di rumah sakit jakarta selatan minta doa ya fans semoga belau di ampuni segala dosanya amin,hoax
"kreator konten youtube, alshad ahmad, dikabarkan meninggal dunia pada senin 14 7 2025 setelah diterkam harimau putih yang dia pelihara. kabar alshad ahmad meninggal dunia pada senin 14 7 2025 dibagikan oleh akun facebook ini dan ini. berikut narasi yang dibagikan m ningg4l di jam 4 subuh dunia hiburan berduka detik detik artis 4lshad ahmad kritis di rumah sakit sebab di t rk4m h4rimav terakhir di rumah sakit jakarta selatan minta doa ya fans semoga belau di ampuni segala dosanya amin narasi itu disertai foto alshad ahmad dan seekor harimau putih. tampak harimau itu melompat ke arah alshad dan dia terjatuh ke tanah.",hoax
pengumuman open recruitment sarjana penggerak pembagunan indonesia sppi batch 4 2025 rekrutmen calon ass sarjana pergerakan pembangunan tahun 2025 lowongan ini terbuka untuk umum lokasi penempatan bisa di pilih pengumuman warga negara indonesia usia max 35 tahun tidak memiliki catatan kriminal atau diberhentikan dengan tidak hormat dari pekerjaan sebelumnya sehat jasmani dan rohani di tempatkan dilokasi terdekat,hoax
"di media sosial beredar video yang diklaim menampilkan momen ketika pesepak bola diogo jota terbaring di rumah sakit sebelum meninggal dunia. sebagai konteks, jota meninggal dunia setelah mengalami kecelakaan di provinsi zamora, spanyol pada kamis, 3 juli 2025. mobil yang ditumpangi bersama adiknya, andre silva terlempar dari jalur tol dan terbakar. video yang diklaim menampilkan momen ketika jota terbaring di rumah sakit sebelum meninggal salah satunya dibagikan akun facebook ini, ini, ini, dan ini. video itu menampilkan seorang pria yang sedang terbaring di rumah sakit dengan alat bantu pernapasan. narasi dalam video yakni sebagai berikut this was when diogo jota is on the hospital bed ini adalah momen diogo jota terbaring di tempat tidur rumah sakit . akun facebook tangkapan layar facebook video yang diklaim menampilkan momen jota terbaring di rumah sakit sebelum meninggal dunia",hoax
"kementerian ketenagakerjaan kemenaker disebut menyalurkan bantuan subsidi upah bsu sebesar rp 1,7 juta pada juni juli 2025. informasi yang mengeklaim kemenaker menyalurkan bsu sebesar rp 1,7 juta dibagikan oleh akun facebook ini dan ini pada 10 11 juli 2025. berikut narasi yang dibagikan kementerian ketenagakerjaan telah menyalurkan bantuan subsidi upah senilai rp. 1.700.000 segera daftar dan cek nama anda untuk penerimaan bantuan subsidi upah 2025 screenshot hoaks, kemnaker salurkan bsu sebesar rp 1,7 juta",hoax
"pada tanggal 21 juni, ketika iran menyerang israel dengan rudal fath",hoax
"akun facebook maida amira sinaga pada senin 30 6 2025 mengunggah foto arsip yang berisi narasi mulai besok, jam 05.27 kita akan mengalami fenomena aphelion, dimana letak bumi akan sangat jauh dari matahari. kita tidak bisa melihat fenomena tersebut, tapi kita bisa merasakan dampaknya. ini akan berlangsung sampai bulan agustu per selasa 15 7 2025 foto itu sudah dilihat lebih dari 36 kali, disukai 1 kali, dibagikan ulang 5 kali.",hoax
"sebuah video yang beredar luas di media sosial menampilkan peristiwa kebakaran dahsyat yang diklaim berlokasi di israel. pengguna media sosial menyebutkan, kebakaran tersebut merupakan bagian dari serangan iran terhadap israel. video ledakan dan kebakaran dahsyat di israel disebarkan oleh akun facebook ini pada jumat 4 7 2025 . arsipnya dapat dilihat di sini. berikut teks yang tertera pada video ini baru ledakan dari iran super dasyatselamat menikmati hay israel",hoax
